Price,Close,High,Low,Open,Volume
Ticker,GS,GS,GS,GS,GS
Date,,,,,
2024-09-20,493.52569580078125,497.1100720126027,490.6047404263443,495.2683879681069,4452600
2024-09-23,492.5157470703125,496.46647786908704,490.3472931176901,493.30786339809106,953200
2024-09-24,493.1197204589844,494.6445760871296,489.23830822754246,492.69395869689004,1035400
2024-09-25,486.3074645996094,497.06059361453526,485.574725248508,493.59503170686423,1763900
2024-09-26,492.03057861328125,493.4959968429725,487.63426348960553,489.13929660091844,1378100
2024-09-27,493.60491943359375,500.4271095505195,490.98096994055277,494.060384801743,1420100
2024-09-30,490.2383728027344,491.6345027968963,484.08948428073325,490.0205664915009,1602500
2024-10-01,485.3470153808594,489.7135968627426,479.84169486291694,489.7135968627426,1528600
2024-10-02,487.1490478515625,489.9908036116959,483.1488212444639,486.33713921816724,1445100
2024-10-03,481.3170471191406,485.6836587500384,479.4357481265101,485.109348712069,1290600
2024-10-04,490.28790283203125,491.42658142401564,481.218028544499,490.76319077548914,1721600
2024-10-07,489.7532043457031,494.10002364621977,485.96090275077125,489.76311562069804,1173300
2024-10-08,491.68402099609375,493.4365942536906,487.93130413142,492.1097827712888,1296700
2024-10-09,500.20928955078125,501.2885609029608,490.3770027349714,493.29798838689584,1695900
2024-10-10,498.763671875,501.81335306372813,494.6743039816836,501.3281840653014,1309000
2024-10-11,511.2198486328125,512.87339972856,502.80348447221263,503.00152865702916,2409700
2024-10-14,517.6064453125,517.9233039515489,510.43769235350993,512.5566505076838,2174900
2024-10-15,517.2400512695312,535.1916661235617,510.43765341084475,533.4984698975554,4525400
2024-10-16,524.6464233398438,530.9438295592946,520.8045957993887,524.7850603129098,2649000
2024-10-17,523.794921875,530.0230098701379,523.0324789256364,526.0128717990362,2123500
2024-10-18,523.2998046875,525.5474882775471,521.6858382980668,524.1810620038602,1779200
2024-10-21,512.705078125,524.636499674723,511.9129618377028,522.8047269831859,1752100
2024-10-22,513.2001953125,514.5171257511506,507.8929493273954,510.5366610450205,1588000
2024-10-23,512.111083984375,514.8835216293035,508.3484857209286,510.7248349446067,1263200
2024-10-24,519.3391723632812,519.8342526038564,513.1011734189549,513.8932897169551,2058200
2024-10-25,507.5562744140625,523.5968874317754,505.7145902929802,522.8542670183128,1633200
2024-10-28,518.4282836914062,519.4283555280185,509.9128666020795,510.32877755080835,1687100
2024-10-29,519.1213989257812,522.0522354573604,515.8736433334218,516.051864979158,1281600
2024-10-30,519.240234375,525.5673145758692,517.9233038767131,518.2500737910924,1441600
2024-10-31,512.6951904296875,519.8342694871003,509.4673179213663,517.2994609904139,2061700
2024-11-01,514.2398681640625,521.4581774018388,511.952599663375,514.8834967087905,1625000
2024-11-04,506.4374084472656,512.9526514513965,505.48686279750916,512.9031555117233,1797800
2024-11-05,521.7750244140625,522.2701046883315,507.55627300675735,507.95236140001407,2169900
2024-11-06,590.1158447265625,592.7199717172631,560.529843686752,561.7180483923487,8042800
2024-11-07,576.4417114257812,589.1454873434636,575.7981433726366,584.1946849288126,4475600
2024-11-08,583.4619750976562,589.2940348389891,575.5802759071172,580.6498927384932,2714000
2024-11-11,596.413330078125,601.175999888672,590.3039959942469,593.0071753813058,2510800
2024-11-12,586.75927734375,596.165802735925,585.6502419082044,592.1655153646844,2392900
2024-11-13,588.3731689453125,597.6113837346433,586.8186700750092,588.7791686113842,1763100
2024-11-14,582.8184204101562,595.6113389661324,580.4717446062213,594.0963642287376,1670500
2024-11-15,587.6998291015625,589.2841221291329,581.3133423580365,587.5216074674482,2007700
2024-11-18,582.2044677734375,589.2148210959086,578.9666235712916,588.8583778171222,1857600
2024-11-19,575.6595458984375,579.0062933951398,569.8473082996103,573.9564383249503,2217400
2024-11-20,576.2041015625,582.0163389540168,570.9463516423077,578.0854307158878,1528600
2024-11-21,590.2445678710938,594.7894312090649,578.7587301141588,580.7390511367063,2281900
2024-11-22,596.8489990234375,597.9975586580609,588.5910335325743,590.353487866935,1733700
2024-11-25,597.0965576171875,605.2851444366734,592.937871135699,602.7998317360974,2940800
2024-11-26,599.5421752929688,601.2155489345396,587.1651691969124,594.225018308871,2846500
2024-11-27,599.472900390625,606.2258026597468,597.3440914480909,601.700761649889,1424500
2024-11-29,602.5819702148438,606.7010112180212,601.0868182213785,603.3146793000811,1170200
2024-12-02,598.7410888671875,608.8907118550494,598.3330778614642,605.0000311409023,1804100
2024-12-03,599.1092529296875,608.4031337863265,597.8355395128469,605.9553107102089,1718100
2024-12-04,595.755859375,601.2983830983069,593.8154689429776,600.0246697382526,1617300
2024-12-05,593.8552856445312,603.5671380336256,593.4074938663539,597.5669225548468,1672800
2024-12-06,596.7210693359375,597.0394976894517,591.4372722107458,594.2134840107624,1405700
2024-12-09,591.1884765625,600.0246655507228,590.7904259567621,596.0344420540822,1633200
2024-12-10,582.1433715820312,593.3279014077092,580.8796185866756,587.0888194340986,2600800
2024-12-11,589.6361694335938,590.780519361123,584.0041239060715,587.208206528762,2195300
2024-12-12,588.6908569335938,593.3776386646549,585.7056595661908,589.6660627060626,1218400
2024-12-13,582.5911254882812,592.0641716698789,582.1931355947847,591.0691058351396,1215000
2024-12-16,583.4369506835938,585.3673807754226,575.8445937296995,585.0986935730866,1713300
2024-12-17,571.8444213867188,578.7402202702759,569.4661994872962,577.9740608836572,2314100
2024-12-18,547.5349731445312,576.610767554744,541.8033842443336,574.6405566455504,3271600
2024-12-19,551.2564697265625,564.202284959564,550.8683795046645,558.6697217727418,2753300
2024-12-20,563.3067016601562,570.0731974059552,550.6494943628501,552.2017945169347,4515900
2024-12-23,567.9636840820312,568.8194260902646,559.0279519365827,562.2121746299588,1519500
2024-12-24,579.9143676757812,579.9143676757812,568.5407730275846,571.3667865833532,913400
2024-12-26,578.362060546875,579.715396157725,574.6504846437083,575.297301690585,1092000
2024-12-27,573.3370361328125,579.0885459178735,568.5308510552961,574.152997420693,1486000
2024-12-30,570.719970703125,573.1778147817766,562.311652645626,564.4709891346023,1265900
